"date","company name","spend","impressions","likecount","commentcount","repostcount","total engagements","conversion","action","type","posturl","postcontent","profileurl","videourl","sharedposturl","created_at","size","url","number of faces","face emotion","face position","face area percentage %","objects","number of objects","primary object","primary object position","primary object area percentage %","secondary object","secondary object position","secondary object area percentage %","text","text length","dominant colour","cta","logos","logo 1 name","logo 1 position","logo 1 area percentage %","logo 2 name","logo 2 position","logo 2 area percentage %","number of persons","person area %","person area","style","tone","voice","sentiment","text area %","empty space %","topic","language","# faces","# persons","# objects","# text length"
"2023-09-01","rockwell-automation","99.12","7012","270","1","20","291","44","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7103300491324911617","""A big part of adapting to technology is handling the dynamic requests and demands that customers are placing on manufacturing companies"", shared Tessa Myers, our Senior VP of Intelligent Devices, on Rockwell Automation India's R&D team's efforts to boost innovation, in an interview with The Times Of India.She discussed how the team not only supports global R&D projects but also are taking a lead in innovation across areas of technology portfolios.","https://www.linkedin.com/company/rockwell-automation/","","","2023-09-13 9:55:54","800x1132","https://rocketium.com/images/cran/prod/assets/2023-09-12-13:29:10749170-1693558809404.jpeg","3","Joy","top-center","0.06625441696","Person, Person, Person, Person","4","Person","top-center","0.9834485213","Person","top-center","0.953589934","isic|id|h|Rockwell's India|R&D team is|automating|Tessa Myers, with Rockwell's India employees|Akhil.George timesgroup.com|This is the ideal time to get|into manufacturing in In|dia, says Tessa Myers, sen|lor VP of intelligent devices at|Rockwell Automation, the US|based firm that provides hard-|ware and software technology|that helps automate manufac|turing processes.|The technology, knowledge,|and expertise has changed im-|measurably in just the last few|years, she says, making it far|easier to start ma","3669","lightgray","order to handle the constantly","","","","0","","","0","4","small","3.846325747","NA","Informative","Professional","Positive","366.9","< 10%","Offerings","English","2 to 4","2 to 4","2 to 4","> 60"
"2023-09-06","schneider-electric","98.45","4627","188","1","6","195","19","Post","Video (LinkedIn Source)","https://www.linkedin.com/feed/update/urn:li:activity:7105127913049497600","What sustainable element do playgrounds, horse arenas, and running tracks have in common? Tires. Learn more in episode 4 of our #IndustriesOfTheFuture series with IndustrialSage and CM Shredders here http://spr.ly/6008PrPXa","https://www.linkedin.com/company/schneider-electric/","https://dms.licdn.com/playlist/vid/D4D10AQG54Sti6Y2s9A/mp4-720p-30fp-crf28/0/1693994488299?e=1695031200&v=beta&t=QTH5rNsvSccpvbrXH9wVbjB0DtEyptF0oRgfYhIK1bY","","2023-09-13 9:46:04","1280x720","https://rocketium.com/images/cran/prod/assets/2023-09-12-10:59:27423120-1693994465639.jpeg","1","Joy","top-center","1.02094184","Pants, Person, Top","3","Person","center","24.56275588","Pants","bottom-center","9.783837533","CM|SHREDDERS|AÐA|AL006080|SHREDDERS","30","black","","","","","0","","","0","1","medium","24.56275588","NA","NA","NA","NA","1.5","> 40%","Sustainability","English","1","1","2 to 4","20 to 40"
"2023-09-05","ge","13.16","1928","147","0","3","150","49","Post","Article","https://www.linkedin.com/feed/update/urn:li:activity:7104896064595341312","A new GE Brief just dropped! Are you ready to see what’s inside?🚁 Sikorsky’s Helicopter Gets a SAF Overhaul⛽️ A Sustainable Fix to Gas Flaring✈️ F414 Marks 30 Years in ServiceCheck it out:https://lnkd.in/eWThbNxH","https://www.linkedin.com/company/ge/","","https://www.linkedin.com/pulse/ge-brief-september-5-2023-ge?trackingId=8S89YP6GO8Ms7Q41JH7EwA%3D%3D","2023-09-13 9:59:09","752x423","https://rocketium.com/images/cran/prod/assets/2023-09-12-14:23:17632419-1693935946113.png","0","","","0","","0","","","0","","","0","GE|The|GE Brief","12","midnightblue","","GE Transportation","GE Transportation","center","17.00838741","","","0","0","","0","NA","NA","NA","NA","1.2","> 40%","Sustainability","English","0","0","0","< 20"
"2023-09-07","rockwell-automation","12.43","528","18","0","3","21","1","Post","Article","https://www.linkedin.com/feed/update/urn:li:activity:7105593091310440448","NRWA WaterPro Conference 2023 is right around the corner, and we're excited to participate and speak with you. Join us on 9/25 as we co-lead a session with Rockwell Automation expert, Kelvin Hurdle, and Technology Partner, WIN-911, titled ""Advanced Technology Helps Rural Water Utilities Build a More Sustainable Future"".Find more information on this session and the event below. #waterindustry #sustainability #waterproconference","https://www.linkedin.com/company/rockwell-automation/","","https://rok.auto/3R7kLuU","2023-09-13 9:55:08","800x533","https://rocketium.com/images/cran/prod/assets/2023-09-12-13:14:56704981-1694105409387.jpeg","0","","","0","Building","1","Building","top-center","39.68365726","","","0","LT","1","darkslategray","","","","","0","","","0","0","small","0","NA","NA","NA","NA","0.05","> 40%","Sustainability","English","0","0","1","< 20"
"2023-09-07","schneider-electric","1330.36","80944","157","1","8","166","12","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7105590089690300416","In this podcast by Ninety One, a global asset manager, Amit Bhalla, our SVP and Head of Investor Relations, talks about building a corporate culture that helps to drive #Sustainability and empower local teams and what it takes to be an #ImpactCompany. In a conversation with Stephanie Niven, Amit shares his views on Schneider Electric’s decarbonization initiatives at our own sites and for our customers and suppliers, as well as on our unique culture, from our multi-hub set-up to diversity & inclusion. #SEG","https://www.linkedin.com/company/schneider-electric/","","","2023-09-13 9:46:04","800x419","https://rocketium.com/images/cran/prod/assets/2023-09-12-10:59:07957039-1694104688482.jpeg","1","Joy","top-right","5.119630072","Glasses, Person, Microphone, Suit","4","Person","center-right","45.64325269","Glasses","top-right","2.038454791","Ninety|One|Amit Bhalla|Head of Investor Relations.|Schneider Electric|Life Is On Schneider|Electric","92","dimgray","","Schneider Electric","Schneider Electric","bottom-left","0.9397374702","","","0","1","large","45.64325269","NA","Informative","Professional","Positive","4.6","> 40%","Sustainability","English","1","1","2 to 4","> 60"
"2023-09-06","ge","584.16","53017","166","1","5","172","49","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7105247301073293312","Did you catch Wolfgang Puck's thoughts on continuous improvement at our #TheLeanMindset event?Live now: https://lnkd.in/eHBtNDae","https://www.linkedin.com/company/ge/","","","2023-09-13 9:59:09","800x418","https://rocketium.com/images/cran/prod/assets/2023-09-12-14:23:06517460-1694022964450.jpeg","1","Joy","center-left","7.655502392","Glasses, Person, Outerwear","3","Person","center-left","50.79110563","Glasses","top-left","2.728554124","96|THE LEAN MINDSET|THE PURSUIT OF PROGRESS|We move the team forward because|we don't mind if we make a mistake.|GG people|and take more chances and risks.|WOLFGANG PUCK|CHEF & RESTARAUTEUR","180","black","","","","","0","","","0","1","large","50.79110563","NA","NA","NA","NA","18","20% to 40%","Events","English","1","1","2 to 4","> 60"
"2023-09-06","ge","33.96","2021","112","1","3","116","5","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7105213289827094529","Get to know the voice shaping her industry, and hear more from Dr. Lisa Yerian, MD, as she speaks on empowerment within the healthcare system at our #TheLeanMindset Event. Live now: https://lnkd.in/etwe3HZ7","https://www.linkedin.com/company/ge/","","","2023-09-13 9:59:09","800x418","https://rocketium.com/images/cran/prod/assets/2023-09-12-14:23:10140258-1694014856218.jpeg","1","Joy","center-left","4.523923445","Person, Coat","2","Person","center-left","40.29643445","Coat","bottom-left","21.24269372","GG|96|THE LEAN MINDSET|THE PURSUIT OF PROGRESS|Continuous improvement is|really about empowering every|Cleveland Clinic caregiver to|make improvements.|99|DR. LISA YERIAN, MD|INTERIM CHIEF CLINICAL TRANSFORMATION|OFFICER AT CLEVELAND CLINIC","228","darkslategray","","","","","0","","","0","1","large","40.29643445","NA","NA","NA","NA","22.8","10% to 20%","Events","English","1","1","2 to 4","> 60"
"2023-09-08","schneider-electric","35.26","5901","301","0","18","319","76","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7105889301212655616","Homaya Pro is a solar-hybrid solution specifically designed for locations having unreliable or no access to electricity. It allows you to have customizable, reliable, and renewable energy access for homes, and multiple applications, without complex energy setups or investments.Discover our range of products in this flyer below.#AccesstoEnergy","https://www.linkedin.com/company/schneider-electric/","","","2023-09-13 9:46:04","800x1130","https://rocketium.com/images/cran/prod/assets/2023-09-12-10:59:01204483-1694176024868.jpeg","7","Joy","top-right","1.728429204","Person, Person, Person, Person, Person, Person, Clothing, Top, Clothing, Clothing","10","Person","top-center","16.96318801","Person","top-right","2.722865879","Homaya|Essential-Pro|Energy for all|Homaya Essential Pro is a hybrid solar microgrid|that can meet all the energy needs of households,|health centres, telecommunications, shops, banks,|etc. A flexible and adaptable solution, the power,|production and storage of energy can be|configured according to customer's needs.|A local monitoring allow the batteries status check-|ing, the consumption of energy produced and|consumed at any time on each microgrid available.|Remote monitoring and alert services can also","784","lightgray","","","","","0","","","0","6","medium","31.42006855","Modern","Informative","Friendly","Positive","78.4","< 10%","Sustainability","English","5 or more","5 or more","5 or more","> 60"
"2023-09-04","siemens","11719.07","793976","245","7","11","263","23","Post","Article","https://www.linkedin.com/feed/update/urn:li:activity:7104493347632766976","The Industrial #Metaverse is a groundbreaking concept that merges multiple technologies to create a virtual world mirroring real-life assets. Feeling a bit overwhelmed by all the technical jargon? 🤯 Don't worry. Our glossary is here to guide you through the complexities and unveil the possibilities of the Industrial Metaverse. 🧭 https://sie.ag/C7it9","https://www.linkedin.com/company/siemens/","","https://sie.ag/C7it9","2023-09-13 10:04:08","800x560","https://rocketium.com/images/cran/prod/assets/2023-09-12-15:32:15365347-1693843204896.jpeg","0","","","0","Packaged goods, Packaged goods, Packaged goods","3","Packaged goods","top-right","1.312704933","Packaged goods","bottom-left","7.296456398","","0","dimgray","","","","","0","","","0","0","small","0","NA","NA","NA","NA","0","> 40%","Digital Transformation","English","0","0","2 to 4","N/A"
"2023-09-06","siemens","36.41","6224","357","1","20","378","113","Post","Article","https://www.linkedin.com/feed/update/urn:li:activity:7105116990033248256","The technology, tools, and solutions needed to enable a more sustainable future are already available”, says our Chief People and Sustainability Officer, Judith Wiese. As we approach #ClimateWeekNYC, her recent article delves into HOW we can drive transformation via #technology and #collaboration. Read her article here: https://sie.ag/bhgrG","https://www.linkedin.com/company/siemens/","","https://sie.ag/bhgrG","2023-09-13 10:04:08","800x533","https://rocketium.com/images/cran/prod/assets/2023-09-12-15:32:01184181-1693991893207.jpeg","0","","","0","","0","","","0","","","0","ww|Marmant pl","11","darkslategray","","","","","0","","","0","0","","0","","","","","0.55","> 40%","Sustainability","English","0","0","0","< 20"
"2023-09-07","johnson-controls","25.42","5900","163","2","16","181","35","Post","Image","https://www.linkedin.com/feed/update/urn:li:activity:7105531460400410624","Students need great teachers, resources, and support to get the most out of their #education. They also need a comfortable environment to learn in, especially at the start of the year when it can still be warm. Click each image below to explore how to beat the heat and ensure your #classroom gets an “A” when it comes to keeping comfortable.Read more about our full range of building solutions for #schools of all shapes and sizes: https://on.jci.com/3d9A3O3","https://www.linkedin.com/company/johnson-controls/","","","2023-09-13 10:10:04","800x1426","https://rocketium.com/images/cran/prod/assets/2023-09-12-16:34:35230283-1694090714291.jpeg","0","","","0","Table, Table, Table, Table","4","Table","bottom-left","6.76344692","Table","bottom-center","7.372287509","The power behind your mission|K|Johnson|Controls|Using light colored curtains and closing them|when the sun is shining in will help reflect|heat away from the building.","161","lightseagreen","","Johnson Controls","Johnson Controls","top-right","1.310659187","","","0","0","small","0","Modern","Informative","Professional","Positive","16.1","> 40%","Offerings","English","0","0","2 to 4","> 60"
"2023-09-08","johnson-controls","15.14","937","31","1","2","34","8","Post","Article","https://www.linkedin.com/feed/update/urn:li:activity:7105988468412989440","Verasys Release 5.0 is here to make your customers’ buildings more comfortable while reducing energy costs and protecting #HVAC equipment. It’s your last chance to register for our webinar to learn how these all-new features can help grow your business: https://ow.ly/NUKQ50PFZ6r","https://www.linkedin.com/company/johnson-controls/","","https://ow.ly/NUKQ50PFZ6r","2023-09-13 10:10:04","800x418","https://rocketium.com/images/cran/prod/assets/2023-09-12-16:34:49898252-1694199673836.jpeg","0","","","0","Building","1","Building","center-left","28.41495683","","","0","VAR|LIVE WEBINAR|Verasys Release|5.0 Launch|Ⓒ10 a.m. (CDT),|September 12|Register","74","tan","Register","","","","0","","","0","0","small","0","Modern","Informative","Friendly","Positive","7.4","> 40%","Offerings","English","0","0","1","> 60"
"2023-09-05","johnson-controls","13.70","1492","33","0","1","34","3","Post","Article","https://www.linkedin.com/feed/update/urn:li:activity:7104901336625774592","Looking to provide your customers with more value? We’re launching Verasys Release 5.0, which features cloud-enabled remote connectivity for light commercial buildings to simplify operations. Learn more in this upcoming webinar: https://ow.ly/Hsh850PFZ1m","https://www.linkedin.com/company/johnson-controls/","","https://ow.ly/Hsh850PFZ1m","2023-09-13 10:10:04","800x418","https://rocketium.com/images/cran/prod/assets/2023-09-12-16:34:59997204-1693940481539.jpeg","2","Joy","center-left","0.03289473684","Person, Person, Person, Person, Person, Person","6","Person","center-left","2.310886203","Person","bottom-left","1.670663081","LIVE WEBINAR|Verasys Release|5.0 Launch|Ⓒ10 a.m. (CDT),|September 12|Register","71","tan","Register","","","","0","","","0","6","small","9.269074897","Modern","Informative","Friendly","Positive","7.1","> 40%","Offerings","English","2 to 4","5 or more","5 or more","> 60"
